,age,desc_len,sentiment,pos_words,neg_words,_geography,_price
1488,5,217,0.3182,1,0,87.0,3.258096538021482
1489,2,145,-0.3612,0,1,85.97222222222223,3.5553480614894135
1490,3,318,0.765,2,0,88.73794002607562,4.0943445622221
1491,4,339,0.8402,3,0,90.85714285714286,3.8918202981106265
1492,9,276,0.8442,2,0,89.49032258064516,5.0106352940962555
1493,7,170,0.7717,2,0,90.20833333333333,4.983606621708336
1494,10,364,0.6269,1,0,89.0632911392405,3.4965075614664802
1495,8,108,0.0,0,0,88.74358974358974,3.4676571329776205
1496,13,282,0.4634,2,0,88.0,2.5649493574615367
1497,12,217,-0.0644,0,1,89.1304347826087,3.1780538303479458
1498,5,133,0.6908,1,0,89.12214983713355,2.6390573296152584
1499,2,154,0.3919,2,0,89.24025974025975,3.091042453358316
1500,5,259,0.4767,2,0,89.49032258064516,3.912023005428146
1501,11,229,0.695,1,1,89.12214983713355,3.7376696182833684
1502,5,193,0.5574,1,0,88.92435424354244,3.2188758248682006
1503,2,252,0.5267,1,0,87.4090909090909,2.4849066497880004
1504,16,377,0.9393,5,0,90.11111111111111,3.509703629244569
1505,1,238,0.7891,2,0,87.88888888888889,2.4849066497880004
1506,8,215,0.6474,1,0,86.75,2.6390573296152584
1507,9,208,0.7506,2,0,87.68181818181819,3.613143468742095
1508,12,264,0.6597,2,0,89.49032258064516,3.912023005428146
1509,5,247,0.0,0,0,88.92435424354244,4.0943445622221
1510,5,175,-0.1027,0,1,85.97222222222223,2.6390573296152584
1511,8,262,0.5574,1,0,92.0,3.8918202981106265
1512,2,184,0.6124,1,0,90.04109589041096,2.6390573296152584
1513,8,257,0.8689,3,0,84.3,2.5649493574615367
1514,6,222,-0.4215,1,2,85.0,3.6888794541139363
1515,7,229,0.7096,2,0,87.02631578947368,3.4339872044851463
1516,5,172,0.0,0,0,86.81632653061224,2.8903717578961645
1517,2,158,0.886,4,0,85.89005235602095,2.6390573296152584
1518,7,228,0.7778,3,0,89.97413793103448,4.04305126783455
1519,3,212,0.6808,2,0,89.49032258064516,3.9889840465642745
1520,3,297,0.9209,4,0,87.5,3.091042453358316
1521,10,255,0.6369,2,0,87.56435643564356,2.70805020110221
1522,9,396,0.8779,5,0,89.49032258064516,4.007333185232471
1523,5,296,0.9149,4,0,88.28301886792453,3.4011973816621555
1524,9,255,0.0,0,0,90.11111111111111,4.382026634673881
1525,5,205,0.4939,1,0,90.62037037037037,3.367295829986474
1526,13,378,0.9224,4,0,89.49032258064516,4.499809670330265
1527,5,203,-0.1531,1,1,84.36363636363636,2.302585092994046
1528,8,228,0.7003,4,0,86.25,2.1972245773362196
1529,5,269,0.3182,1,0,89.62711864406779,3.8918202981106265
1530,9,448,0.6908,2,0,89.49032258064516,4.31748811353631
1531,8,259,0.9201,3,0,89.12214983713355,2.4849066497880004
1532,12,401,0.8834,3,0,88.92435424354244,3.912023005428146
1533,2,255,0.6486,3,0,89.125,3.1354942159291497
1534,1,521,0.9618,6,1,93.0,3.3253626509915626
1535,7,218,0.2732,0,0,88.94186046511628,3.8942593237099854
1536,9,199,0.8126,2,0,90.16216216216216,3.091042453358316
1537,10,225,-0.4215,0,1,89.12214983713355,2.772588722239781
1538,7,315,0.1531,1,2,87.25,3.912023005428146
1539,7,227,0.7003,2,0,87.81132075471699,3.091042453358316
1540,2,190,0.7096,2,0,88.27272727272727,2.995732273553991
1541,3,243,0.6108,2,1,87.6,3.8066624897703196
1542,8,238,0.4588,1,0,88.92435424354244,3.8066624897703196
1543,15,172,0.6808,2,0,89.1304347826087,2.9444389791664403
1544,7,261,0.0,0,0,87.6,3.5553480614894135
1545,4,277,-0.4215,0,1,88.04166666666667,3.6635616461296463
1546,5,207,0.8453,4,0,85.89005235602095,2.3978952727983707
1547,6,212,0.5499,1,0,90.11111111111111,3.8066624897703196
1548,6,463,0.8333,4,0,90.62037037037037,4.3694478524670215
1549,3,167,0.7579,2,0,88.92435424354244,2.6390573296152584
1550,4,292,0.8225,3,0,89.12214983713355,3.5553480614894135
1551,4,180,0.0258,0,0,86.9922480620155,2.833213344056216
1552,4,204,0.34,0,0,85.6470588235294,2.302585092994046
1553,4,201,0.9042,4,0,90.85714285714286,3.1780538303479458
1554,7,203,0.4588,1,0,83.0,2.302585092994046
1555,3,514,0.8621,2,0,91.07407407407408,4.1588830833596715
1556,5,163,0.8176,3,0,85.89005235602095,3.1354942159291497
1557,3,296,0.765,2,0,87.6,3.091042453358316
1558,8,214,0.0,0,0,86.1144578313253,2.5649493574615367
1559,5,154,0.7269,2,0,91.08695652173913,3.613143468742095
1560,3,153,0.0,0,0,88.92435424354244,2.8903717578961645
1561,7,174,0.5859,3,0,91.72727272727273,4.718498871295094
1562,3,389,0.0,0,0,88.92435424354244,4.0943445622221
1563,7,350,0.9636,3,0,85.16666666666667,2.5649493574615367
1564,7,244,0.7269,2,0,87.02631578947368,2.3978952727983707
1565,8,159,0.1531,1,3,89.24025974025975,3.091042453358316
1566,3,206,0.6369,2,0,88.0,3.5263605246161616
1567,11,225,0.0,0,0,90.77777777777777,3.5263605246161616
1568,12,201,0.8126,3,0,89.49032258064516,4.0943445622221
1569,11,230,0.0387,1,1,89.12214983713355,3.6635616461296463
1570,8,202,0.6908,1,0,89.49032258064516,4.060443010546419
1571,7,196,0.6705,2,0,86.66666666666667,3.4011973816621555
1572,7,492,0.5994,4,3,88.92435424354244,3.4011973816621555
1573,1,244,0.34,1,0,89.49032258064516,2.833213344056216
1574,12,209,0.9325,4,0,90.5,4.170119936005784
1575,8,178,0.0,1,1,88.92435424354244,2.70805020110221
1576,7,236,0.4404,2,0,85.89005235602095,3.091042453358316
1577,10,261,0.7717,2,0,89.12214983713355,3.258096538021482
1578,4,225,-0.4019,0,2,88.56603773584905,2.995732273553991
1579,8,252,0.7717,2,0,86.9922480620155,2.70805020110221
1580,10,322,0.8047,6,1,87.0,3.6888794541139363
1581,2,255,0.9082,3,0,88.96428571428571,3.332204510175204
1582,3,304,-0.4019,0,2,87.0,3.2188758248682006
1583,7,189,0.796,2,0,89.26315789473684,2.995732273553991
1584,8,248,0.8126,2,0,89.49032258064516,2.8903717578961645
1585,7,286,0.296,3,1,86.9922480620155,3.2188758248682006
1586,7,244,0.3818,1,1,86.80952380952381,2.70805020110221
1587,5,208,0.0,0,0,86.85714285714286,3.091042453358316
1588,11,192,0.7579,2,0,88.73794002607562,2.70805020110221
1589,5,210,0.0772,0,0,88.73794002607562,4.007333185232471
1590,4,198,0.4404,1,0,88.72727272727273,2.70805020110221
1591,10,237,0.4939,1,0,88.94186046511628,3.8942593237099854
1592,7,258,0.9001,5,0,88.57731958762886,3.2188758248682006
1593,5,240,0.8519,3,0,88.6,3.4011973816621555
1594,6,248,0.3182,1,0,89.12214983713355,3.8066624897703196
1595,4,191,0.8225,2,0,88.74358974358974,2.9444389791664403
1596,9,231,0.743,2,0,85.85714285714286,2.995732273553991
1597,10,220,0.3818,1,0,87.0,3.912023005428146
1598,7,181,0.1531,0,0,87.46875,1.9459101490553132
1599,7,273,0.6369,1,0,89.12214983713355,3.332204510175204
1600,4,323,0.8271,2,0,89.12214983713355,4.248495242049359
1601,3,270,0.8225,2,0,88.73794002607562,3.1780538303479458
1602,7,190,0.8402,3,0,89.5,2.995732273553991
1603,3,289,0.7096,3,0,88.73794002607562,4.127134385045092
1604,7,116,0.4767,1,0,88.02439024390245,3.258096538021482
1605,4,161,-0.4242,0,2,87.56435643564356,2.302585092994046
1606,11,249,0.9537,5,0,88.75,2.995732273553991
1607,5,291,0.0,0,0,88.75,3.4339872044851463
1608,4,196,0.802,4,1,86.22222222222223,2.302585092994046
1609,6,237,0.8316,2,1,88.63636363636364,3.5347287742866778
1610,10,287,0.1154,1,1,86.80952380952381,2.833213344056216
1611,7,270,-0.1027,2,2,88.92435424354244,4.499809670330265
1612,7,275,0.7096,2,1,85.25,2.8903717578961645
1613,8,160,0.7003,1,0,89.63636363636364,3.7376696182833684
1614,11,188,0.8294,3,0,88.57731958762886,2.772588722239781
1615,3,280,0.6908,2,0,90.17391304347827,2.70805020110221
1616,7,229,0.9638,7,0,88.28301886792453,2.70805020110221
1617,11,234,0.92,4,0,90.25,4.653960350157523
1618,5,253,0.8693,3,0,88.2,3.6109179126442243
1619,4,249,0.5106,1,0,88.73794002607562,4.0943445622221
1620,2,192,0.6908,2,0,86.22222222222223,2.9444389791664403
1621,11,239,0.8705,3,0,84.0,2.302585092994046
1622,5,301,0.5106,1,0,89.25,3.912023005428146
1623,3,235,0.5859,1,0,89.12214983713355,3.332204510175204
1624,11,141,0.2023,0,0,90.16216216216216,3.613143468742095
1625,8,413,0.9537,4,1,89.49032258064516,4.382026634673881
1626,8,240,0.3064,1,0,85.0,2.1972245773362196
1627,19,180,0.0,0,0,89.49032258064516,3.1780538303479458
1628,6,288,0.7269,2,0,88.57731958762886,2.6390573296152584
1629,8,272,0.4767,2,0,87.5,3.6888794541139363
1630,4,267,0.4404,1,0,87.4090909090909,2.8903717578961645
1631,4,210,0.4404,1,0,88.92435424354244,3.4011973816621555
1632,2,224,0.3499,2,0,89.94827586206897,2.5649493574615367
1633,7,220,0.9136,3,0,88.6,3.613143468742095
1634,2,240,0.7469,2,0,89.33333333333333,2.4849066497880004
1635,6,174,0.34,0,1,89.12214983713355,3.6888794541139363
1636,7,237,0.0772,0,0,86.75,2.302585092994046
1637,5,284,0.4767,2,1,88.73794002607562,3.784189633918261
1638,6,197,0.1406,0,0,86.1144578313253,2.302585092994046
1639,10,320,0.9776,6,0,89.12214983713355,4.31748811353631
1640,14,338,0.8074,1,0,89.97413793103448,4.976733742420574
1641,12,365,0.4939,1,0,90.62037037037037,4.001934703162768
1642,10,106,0.0,0,0,85.89005235602095,2.3978952727983707
1643,4,208,0.4767,1,0,88.92435424354244,4.382026634673881
1644,8,347,0.5927,2,0,88.73794002607562,3.912023005428146
1645,6,200,0.9366,3,0,86.1875,2.70805020110221
1646,7,190,0.6124,1,0,89.97413793103448,4.499809670330265
1647,6,281,0.8248,2,0,89.12214983713355,3.912023005428146
1648,8,252,0.4588,1,0,90.4949494949495,4.248495242049359
1649,2,277,0.5147,2,0,85.66666666666667,3.2188758248682006
1650,2,287,0.8402,2,0,90.8,3.784189633918261
1651,10,177,0.8422,3,0,88.92105263157895,3.6888794541139363
1652,3,394,0.6593,4,0,89.24025974025975,3.5263605246161616
1653,7,318,0.8834,5,1,90.20833333333333,2.8903717578961645
1654,10,251,0.3612,0,0,87.20338983050847,3.1780538303479458
1655,4,251,-0.3612,0,1,86.0,2.8903717578961645
1656,3,213,0.9056,6,0,89.12214983713355,3.6375861597263857
1657,7,194,0.8591,2,0,89.12214983713355,3.1780538303479458
1658,8,96,0.4939,1,0,88.73794002607562,3.5553480614894135
1659,4,274,0.2749,2,3,87.71153846153847,3.1354942159291497
1660,4,213,0.0,0,1,87.48214285714286,2.5649493574615367
1661,17,268,0.0,0,0,88.0,3.295836866004329
1662,3,204,0.8278,2,1,89.40677966101696,2.6390573296152584
1663,16,205,0.7845,3,0,88.9375,2.995732273553991
1664,6,228,-0.2023,0,1,85.1891891891892,2.8903717578961645
1665,6,238,0.6705,2,0,85.25,2.6390573296152584
1666,4,217,0.7351,2,0,89.12214983713355,3.6109179126442243
1667,2,252,0.6249,1,0,85.5909090909091,2.302585092994046
1668,4,298,0.9136,4,0,85.89005235602095,2.4849066497880004
1669,4,347,0.7783,3,0,88.73794002607562,3.2188758248682006
1670,10,195,0.7783,3,0,90.4949494949495,3.8066624897703196
1671,7,181,0.5574,1,0,87.6,3.6375861597263857
1672,5,236,0.5106,2,0,88.56603773584905,3.332204510175204
1673,5,247,0.3182,1,0,86.9922480620155,2.6390573296152584
1674,2,246,0.9705,4,0,91.0,3.1354942159291497
1675,8,161,0.7783,2,0,85.89005235602095,2.1972245773362196
1676,3,185,0.0,0,0,87.0,3.6888794541139363
1677,1,280,0.7506,2,0,91.07407407407408,3.091042453358316
1678,4,199,0.8957,4,0,87.4090909090909,2.4849066497880004
1679,7,256,0.8663,3,2,89.24025974025975,3.5263605246161616
1680,5,233,0.8834,3,0,89.12214983713355,2.995732273553991
1681,5,237,0.7717,2,0,88.96428571428571,3.367295829986474
1682,12,230,0.4767,1,0,87.81132075471699,3.4011973816621555
1683,16,274,0.8555,3,0,92.375,3.1780538303479458
1684,7,154,0.5859,1,0,85.88888888888889,2.995732273553991
1685,3,190,0.3612,1,0,86.85714285714286,2.70805020110221
1686,4,235,0.7647,2,0,86.6875,3.332204510175204
1687,4,328,0.9531,5,0,90.85714285714286,4.174387269895637
1688,5,275,-0.431,0,2,88.73794002607562,3.4011973816621555
1689,1,244,0.6428,1,0,86.85714285714286,3.2188758248682006
1690,3,208,0.8442,3,0,88.6,2.995732273553991
1691,8,176,0.8271,3,0,88.92435424354244,3.295836866004329
1692,3,281,0.5267,1,0,89.49032258064516,3.332204510175204
1693,4,240,0.6597,2,0,89.49032258064516,4.174387269895637
1694,5,200,0.0,0,0,86.81632653061224,2.70805020110221
1695,4,128,0.0,0,0,89.94827586206897,4.02535169073515
1696,6,141,0.0,0,0,85.89473684210526,2.1972245773362196
1697,9,153,0.0,1,0,85.89005235602095,3.5553480614894135
1698,5,307,0.7579,2,0,88.57731958762886,3.367295829986474
1699,7,266,0.7615,1,0,91.33333333333333,3.4657359027997265
1700,8,162,0.6369,2,1,89.0632911392405,3.8942593237099854
1701,16,308,0.802,4,0,88.04166666666667,3.091042453358316
1702,7,207,0.0,0,0,86.1144578313253,2.4849066497880004
1703,6,121,0.0,0,0,89.12214983713355,3.9512437185814275
1704,4,496,0.6757,2,1,88.56603773584905,3.912023005428146
1705,7,322,0.2732,0,0,86.81632653061224,4.382026634673881
1706,5,289,0.0,0,0,88.92105263157895,3.6375861597263857
1707,3,191,0.0,1,0,89.49032258064516,3.4011973816621555
1708,5,212,0.4588,1,0,89.49032258064516,3.912023005428146
1709,7,215,0.0,0,0,87.02631578947368,2.8903717578961645
1710,7,168,0.7184,3,1,89.97413793103448,4.219507705176107
1711,4,193,0.0,0,0,88.875,3.657130755799356
1712,2,209,0.7178,1,0,88.0,3.258096538021482
1713,6,232,0.373,1,0,85.77777777777777,3.091042453358316
1714,2,218,0.8519,3,0,89.44444444444444,3.295836866004329
1715,12,228,0.4939,1,0,89.12214983713355,3.258096538021482
1716,8,387,0.5859,4,0,88.9375,3.8066624897703196
1717,18,432,0.959,6,0,89.49032258064516,5.298317366548036
1718,6,258,0.1655,2,1,86.80952380952381,2.8903717578961645
1719,7,184,0.8271,4,0,93.0,3.2346645036040518
1720,2,216,0.7632,2,0,87.0,2.9444389791664403
1721,6,222,0.3182,1,0,89.49032258064516,3.912023005428146
1722,8,84,0.3612,1,0,85.89005235602095,1.791759469228055
1723,7,307,0.9661,7,0,87.0,2.4849066497880004
1724,7,247,0.5574,1,0,89.97413793103448,4.0943445622221
1725,3,359,0.8176,2,1,87.42857142857143,3.4011973816621555
1726,4,232,0.25,2,1,86.9922480620155,2.9444389791664403
1727,11,143,0.8126,2,0,88.0,3.2346645036040518
1728,8,282,0.2023,0,0,87.81132075471699,2.995732273553991
1729,3,270,0.871,2,0,91.16666666666667,3.258096538021482
1730,7,236,0.6908,1,0,88.64285714285714,2.9444389791664403
1731,5,195,0.4588,2,1,89.71794871794872,2.302585092994046
1732,5,197,0.0108,2,0,88.6,2.302585092994046
1733,5,294,0.4588,1,0,88.73794002607562,3.6375861597263857
1734,4,171,0.8462,2,0,87.16666666666667,2.772588722239781
1735,4,265,0.5574,1,0,88.73794002607562,4.060443010546419
1736,3,189,0.5859,2,0,89.0,4.170119936005784
1737,10,202,0.7175,2,0,88.73794002607562,3.4011973816621555
1738,4,280,0.7184,3,0,89.49032258064516,3.6888794541139363
1739,8,156,0.7501,2,0,91.26666666666667,4.276666119016055
1740,7,200,0.25,0,0,88.03846153846153,2.8903717578961645
1741,18,270,-0.0516,0,1,88.73794002607562,2.4849066497880004
1742,7,258,0.6369,2,0,88.57731958762886,3.6635616461296463
1743,11,223,0.1585,0,0,88.5,4.0943445622221
1744,11,170,0.7003,2,0,89.0632911392405,2.772588722239781
1745,9,279,0.296,1,2,86.80952380952381,2.70805020110221
1746,12,227,0.8176,3,0,84.0,2.6390573296152584
1747,3,310,0.9588,5,0,88.73794002607562,3.6375861597263857
1748,11,248,0.765,2,0,90.4949494949495,3.8942593237099854
1749,7,214,0.6908,4,0,87.02631578947368,2.70805020110221
1750,5,298,0.1655,1,0,86.9922480620155,2.995732273553991
1751,2,238,-0.4215,0,1,88.73794002607562,3.2188758248682006
1752,5,144,0.4404,1,0,87.18181818181819,2.5649493574615367
1753,13,232,0.8913,3,1,85.0,2.9444389791664403
1754,4,269,0.4588,1,0,89.62711864406779,3.871201010907891
1755,4,229,0.5603,3,0,85.89005235602095,2.6390573296152584
1756,8,172,0.0,0,0,88.74358974358974,2.70805020110221
1757,9,138,0.0,0,0,88.02439024390245,2.995732273553991
1758,11,291,0.7506,3,1,88.75,3.3110189394758245
1759,7,388,0.9186,4,0,89.12214983713355,4.605170185988092
1760,10,251,0.7096,4,0,87.56435643564356,2.70805020110221
1761,11,227,0.7935,3,0,86.75,2.772588722239781
1762,10,227,0.0,0,0,86.0,2.6390573296152584
1763,4,132,0.34,1,0,89.49032258064516,4.007333185232471
1764,3,162,0.8164,3,0,87.60714285714286,2.8903717578961645
1765,8,253,0.8126,5,0,87.0,2.4849066497880004
1766,12,192,0.9382,5,0,84.0,3.1354942159291497
1767,10,244,0.6124,1,0,89.6,3.2188758248682006
1768,3,116,0.0,0,0,88.92435424354244,3.58351893845611
1769,9,346,0.8271,2,0,88.92435424354244,3.912023005428146
1770,2,257,0.1779,1,0,88.125,2.8903717578961645
1771,7,179,0.4404,1,0,90.20833333333333,3.1780538303479458
1772,12,228,0.6705,1,0,85.5,4.07753744390572
1773,5,356,0.0,0,0,88.92435424354244,3.4965075614664802
1774,4,192,0.2023,1,1,88.75,3.367295829986474
1775,4,332,0.7506,2,0,88.73794002607562,3.6375861597263857
1776,4,224,0.5423,1,0,86.94444444444444,3.1780538303479458
1777,5,229,0.4019,0,0,88.16666666666667,2.70805020110221
1778,7,220,0.8765,2,0,88.73794002607562,3.5553480614894135
1779,5,239,0.6705,1,0,88.66666666666667,2.833213344056216
1780,11,308,-0.09,0,1,89.66666666666667,2.995732273553991
1781,3,254,0.0,0,0,86.75,2.6390573296152584
1782,7,440,-0.3182,1,2,86.33333333333333,4.007333185232471
1783,4,205,0.7906,3,0,89.33333333333333,3.091042453358316
1784,5,268,0.6705,2,0,89.12214983713355,4.0943445622221
1785,5,210,0.3182,1,0,89.0632911392405,2.8903717578961645
1786,7,181,0.8313,3,0,89.97413793103448,3.8066624897703196
1787,5,156,0.8591,3,0,85.89005235602095,2.302585092994046
1788,7,205,0.5499,1,1,89.49032258064516,4.174387269895637
1789,3,216,0.4404,1,0,89.6,3.1780538303479458
1790,5,178,0.0,0,0,89.55555555555556,3.6375861597263857
1791,7,173,0.6124,2,0,88.73794002607562,2.995732273553991
1792,19,398,0.3818,1,1,88.56603773584905,3.2188758248682006
1793,2,304,-0.4404,1,2,89.49032258064516,3.9512437185814275
1794,3,277,0.7964,3,0,89.12214983713355,3.1780538303479458
1795,6,255,0.1962,1,0,86.9922480620155,3.1780538303479458
1796,12,274,0.9461,4,0,88.94186046511628,4.23410650459726
1797,8,227,0.4588,1,0,87.0,3.367295829986474
1798,10,410,0.8124,3,1,92.0,3.332204510175204
1799,3,237,-0.2732,0,2,87.16666666666667,4.31748811353631
1800,6,283,0.8979,3,0,88.73794002607562,3.871201010907891
1801,5,256,0.4404,2,1,86.22222222222223,3.8942593237099854
1802,11,216,0.3182,2,2,91.26666666666667,3.784189633918261
1803,4,200,0.765,2,0,88.5,3.091042453358316
1804,9,199,0.0,0,0,88.73794002607562,3.58351893845611
1805,4,293,0.6369,2,0,87.0,3.8066624897703196
1806,4,247,0.6666,2,0,88.73794002607562,3.9512437185814275
1807,4,337,0.9169,4,1,88.94186046511628,2.995732273553991
1808,2,215,0.3182,1,0,86.76470588235294,3.091042453358316
1809,6,215,0.2846,0,2,87.02631578947368,3.2188758248682006
1810,10,155,-0.0803,0,2,89.94827586206897,2.833213344056216
1811,4,244,0.7783,2,0,87.88888888888889,3.6888794541139363
1812,6,206,0.4404,1,0,89.40677966101696,3.332204510175204
1813,11,260,0.714,2,0,91.58333333333333,3.784189633918261
1814,3,325,0.8689,4,0,87.56435643564356,2.70805020110221
1815,6,170,0.7579,3,0,87.5,2.772588722239781
1816,10,250,0.25,1,0,89.1304347826087,4.174387269895637
1817,9,291,0.8018,2,0,90.04109589041096,3.912023005428146
1818,7,268,-0.1004,2,1,84.5,2.833213344056216
1819,4,166,0.0,1,0,88.02439024390245,2.4849066497880004
1820,6,286,-0.0836,1,1,88.0,3.4011973816621555
1821,5,283,0.4404,1,0,88.5,3.044522437723423
1822,10,278,0.91,5,0,86.1144578313253,2.995732273553991
1823,1,187,0.8934,2,0,87.5,3.044522437723423
1824,7,235,0.8625,3,1,89.97413793103448,4.0943445622221
1825,17,213,0.7003,2,0,85.0,2.8903717578961645
1826,2,163,0.0,0,0,89.63636363636364,4.170119936005784
1827,3,238,0.1779,1,2,89.12214983713355,4.382026634673881
1828,3,339,0.904,3,0,89.24025974025975,2.995732273553991
1829,5,308,0.4939,0,0,87.71153846153847,4.23410650459726
1830,4,276,0.765,2,0,88.57731958762886,3.2188758248682006
1831,4,134,0.0,0,0,88.02439024390245,2.70805020110221
1832,2,177,0.7906,3,0,88.94186046511628,2.302585092994046
1833,7,84,0.0,0,0,86.80952380952381,2.4849066497880004
1834,5,238,-0.4215,0,1,87.0,2.302585092994046
1835,5,295,0.6478,3,2,88.57731958762886,2.8903717578961645
1836,15,124,0.8225,3,0,88.28301886792453,3.1354942159291497
1837,5,247,0.5423,1,1,89.36781609195403,3.7376696182833684
1838,6,249,0.0231,1,2,87.71153846153847,2.302585092994046
1839,6,393,0.5859,2,0,88.73794002607562,3.6888794541139363
1840,2,197,0.7003,3,1,87.16666666666667,2.8903717578961645
1841,4,291,0.6249,1,0,87.52941176470588,3.044522437723423
1842,1,214,0.7003,2,0,88.57731958762886,3.2188758248682006
1843,4,325,0.9136,3,0,92.375,3.4011973816621555
1844,6,198,0.6249,1,0,88.72727272727273,2.70805020110221
1845,6,183,0.0,0,0,89.85714285714286,2.995732273553991
1846,5,257,0.9308,5,0,85.89005235602095,2.70805020110221
1847,7,335,0.25,1,3,89.49032258064516,4.174387269895637
1848,10,258,0.7845,2,0,88.76190476190476,3.8066624897703196
1849,7,185,0.7227,1,0,88.73794002607562,3.4657359027997265
1850,1,167,0.0,0,0,87.81132075471699,2.995732273553991
1851,2,293,0.2263,1,0,85.89473684210526,2.8903717578961645
1852,6,225,-0.2732,0,2,87.71153846153847,2.772588722239781
1853,8,275,0.4497,1,1,90.62037037037037,3.8066624897703196
1854,19,163,0.34,1,1,89.12214983713355,2.772588722239781
1855,3,217,0.9253,3,0,90.04109589041096,3.6375861597263857
1856,4,189,0.765,2,0,87.5,2.70805020110221
1857,7,124,-0.1531,0,1,88.92435424354244,3.6888794541139363
1858,6,256,0.6956,2,1,88.73794002607562,4.007333185232471
1859,7,190,0.7964,4,1,89.49032258064516,2.772588722239781
1860,5,224,0.4404,2,0,86.9922480620155,2.995732273553991
1861,5,205,0.0,0,0,88.73794002607562,2.833213344056216
1862,9,210,0.4767,2,1,86.9922480620155,2.3978952727983707
1863,8,161,0.0,1,0,88.28301886792453,2.70805020110221
1864,10,207,0.3182,1,0,87.81818181818181,2.772588722239781
1865,3,261,0.0,0,0,86.85714285714286,2.8903717578961645
1866,4,147,0.6808,2,0,87.88888888888889,2.5649493574615367
1867,10,273,0.6124,1,0,90.11111111111111,4.8283137373023015
1868,8,323,0.851,3,0,89.12214983713355,3.6888794541139363
1869,4,309,0.7003,3,0,89.12214983713355,3.784189633918261
1870,12,255,-0.0231,1,1,89.12214983713355,3.6375861597263857
1871,7,214,0.9217,4,0,89.40677966101696,3.912023005428146
1872,10,243,0.8402,3,0,86.9922480620155,3.258096538021482
1873,5,248,0.5574,1,0,86.9922480620155,3.332204510175204
1874,3,237,0.6808,2,0,88.92435424354244,2.833213344056216
1875,1,307,0.9324,4,0,89.40677966101696,3.091042453358316
1876,5,190,-0.4215,0,1,88.92435424354244,3.4011973816621555
1877,6,269,0.3818,1,0,88.33333333333333,3.8066624897703196
1878,9,207,0.0258,1,2,86.0,2.995732273553991
1879,2,250,0.9062,3,0,92.41666666666667,4.0943445622221
1880,3,389,0.8294,2,0,88.92435424354244,3.8066624897703196
1881,10,308,0.7574,2,2,89.49032258064516,4.700480365792417
1882,11,251,0.6124,1,0,89.71794871794872,3.367295829986474
1883,3,201,0.6597,1,0,87.68181818181819,3.7612001156935624
1884,10,147,0.4404,1,1,89.71794871794872,3.784189633918261
1885,5,207,0.8201,2,0,86.9922480620155,3.2188758248682006
1886,7,111,0.34,1,1,88.6,3.613143468742095
1887,7,214,0.296,1,1,86.75,2.8903717578961645
1888,11,138,0.25,1,1,89.12214983713355,3.332204510175204
1889,4,325,0.5267,0,0,90.5,4.31748811353631
1890,4,197,0.2732,0,0,89.49032258064516,3.367295829986474
1891,5,199,0.3182,1,0,89.125,3.1780538303479458
1892,7,226,0.0,0,0,87.16666666666667,2.70805020110221
1893,12,251,0.4019,2,1,88.02439024390245,3.58351893845611
1894,4,251,0.1531,1,1,90.62037037037037,4.001934703162768
1895,6,288,0.9153,4,0,88.73794002607562,3.332204510175204
1896,7,174,0.0516,0,0,89.0632911392405,2.995732273553991
1897,5,157,0.5574,1,0,88.74358974358974,2.4849066497880004
1898,18,206,0.1868,1,1,87.65384615384616,3.2188758248682006
1899,2,280,0.8451,2,2,89.24025974025975,3.1780538303479458
1900,3,158,0.8402,3,0,88.11111111111111,4.170119936005784
1901,10,219,0.8271,4,0,87.16666666666667,2.302585092994046
1902,10,185,0.5574,1,0,90.62037037037037,4.418840607796598
1903,8,270,0.8885,3,0,89.12214983713355,4.0943445622221
1904,7,192,0.0516,0,0,88.63636363636364,3.091042453358316
1905,4,222,0.8555,3,0,90.75,3.8918202981106265
1906,6,188,0.8908,3,0,88.73794002607562,3.713572066704308
1907,5,181,0.6908,1,0,85.89005235602095,2.4849066497880004
1908,10,119,0.7096,2,0,89.49032258064516,3.6375861597263857
1909,9,299,0.8689,4,0,88.73794002607562,3.7376696182833684
1910,6,172,0.4404,1,0,88.73794002607562,4.248495242049359
1911,3,136,0.0,0,0,88.92435424354244,3.912023005428146
1912,7,428,0.9701,7,1,88.56603773584905,3.5553480614894135
1913,6,253,0.6908,2,0,89.49032258064516,3.912023005428146
1914,6,251,0.3818,1,0,88.76190476190476,4.060443010546419
1915,7,171,0.8555,2,0,91.16666666666667,3.2188758248682006
1916,8,271,0.8793,1,1,86.1144578313253,2.4849066497880004
1917,8,421,0.959,5,0,90.25,4.0943445622221
1918,7,256,0.8225,3,0,86.5,1.9459101490553132
1919,6,418,0.8641,4,0,89.12214983713355,4.248495242049359
1920,2,264,0.5927,1,0,89.36781609195403,3.9512437185814275
1921,2,292,0.25,1,0,89.13333333333334,2.833213344056216
1922,7,258,0.2838,1,0,87.16666666666667,2.302585092994046
1923,4,244,0.1531,0,0,88.2,2.8903717578961645
1924,4,455,0.8955,4,0,89.66666666666667,3.2188758248682006
1925,8,248,0.7096,2,0,90.62037037037037,4.477336814478207
1926,7,351,0.8625,4,0,89.97413793103448,4.007333185232471
1927,4,215,-0.1027,2,1,84.23529411764706,2.0794415416798357
1928,3,392,0.8481,2,0,88.9375,3.8642323415917974
1929,3,160,0.9287,4,0,92.0,3.613143468742095
1930,2,259,0.2014,2,0,88.81818181818181,2.995732273553991
